ZDN electrode_features_all 0.5817091454272864 0.0 416 5590
ZPH electrode_features_all 0.07496012759170653 0.0 416 5590
ZJN electrode_features_all 0.4257425742574258 5.551115123125783e-17 416 5590
ZAB electrode_features_all 0.30601092896174864 0.0 416 5590
ZJM electrode_features_all 0.4768221070811745 0.0004685547484024432 416 5590
ZKB electrode_features_all 0.8370370370370369 1.1102230246251565e-16 416 5590
ZKH electrode_features_all 0.5131348511383537 1.1102230246251565e-16 416 5590
ZMG electrode_features_all 0.3744394618834081 0.0 416 5590
ZGW electrode_features_all 0.603448275862069 0.0 416 5590
ZKW electrode_features_all 0.5540037950664137 0.0003718390501378738 416 5590
ZDM electrode_features_all 0.41440000000000005 5.551115123125783e-17 416 5590
