ZDN fixation_number 0.7069135802469135 0.0505304886679075 1 807 50
ZDN omission_rate 0.6538271604938273 0.048883900481254974 1 807 50
ZDN reading_speed 0.6881481481481481 0.049309204544352864 1 807 50
ZDN sent_gaze 0.702716049382716 0.05113198118669183 4 807 50
ZDN mean_sacc_dur 0.640246913580247 0.055761483910885215 1 807 50
ZDN max_sacc_velocity 0.639753086419753 0.05362574162292819 1 807 50
ZDN mean_sacc_velocity 0.640246913580247 0.055761483910885215 1 807 50
ZDN max_sacc_dur 0.4525925925925926 0.04069282629497723 1 807 50
ZDN max_sacc_amp 0.6397530864197531 0.05088397074610445 1 807 50
ZDN mean_sacc_amp 0.6385185185185185 0.05421088729935404 1 807 50
ZDN sent_saccade 0.6792592592592591 0.06105758973159465 6 807 50
ZDN sent_gaze_sacc 0.7382716049382715 0.0503001204628725 9 807 50
ZDN theta_mean 0.5644444444444443 0.05150027782512075 1 807 50
ZDN alpha_mean 0.5325925925925925 0.04592924453694168 1 807 50
ZDN beta_mean 0.6671604938271605 0.04559284498798535 1 807 50
ZDN gamma_mean 0.6229629629629629 0.0540515201851348 1 807 50
ZDN eeg_means 0.7195061728395062 0.03670966427663368 4 807 50
ZDN sent_gaze_eeg_means 0.788641975308642 0.04435106789001028 11 807 50
ZDN electrode_features_theta 0.9353246753246752 0.028980542032460224 104 763 50
ZDN electrode_features_alpha 0.9387012987012987 0.02662052566300044 104 763 50
ZDN electrode_features_beta 0.9631168831168831 0.023284088136119457 104 763 50
ZDN electrode_features_gamma 0.9862337662337662 0.012018426287022627 104 763 50
ZDN electrode_features_all 0.9836363636363636 0.014417339310522517 416 763 50
ZPH fixation_number 0.8266666666666665 0.043750410976361336 1 807 50
ZPH omission_rate 0.8397530864197532 0.04536024914402664 1 807 50
ZPH reading_speed 0.8372839506172841 0.04442317735344792 1 807 50
ZPH sent_gaze 0.8491358024691358 0.044051071218260955 4 807 50
ZPH mean_sacc_dur 0.6970370370370369 0.049086146507921195 1 807 50
ZPH max_sacc_velocity 0.4671604938271605 0.04243466875840165 1 807 50
ZPH mean_sacc_velocity 0.753827160493827 0.04149397225227258 1 807 50
ZPH max_sacc_dur 0.48913580246913585 0.057318529367653866 1 807 50
ZPH max_sacc_amp 0.639753086419753 0.0518924003711334 1 807 50
ZPH mean_sacc_amp 0.6466666666666666 0.05678421869463601 1 807 50
ZPH sent_saccade 0.8128395061728395 0.04555271161118555 6 807 50
ZPH sent_gaze_sacc 0.8782716049382715 0.040119467987865004 9 807 50
ZPH theta_mean 0.48395061728395056 0.04478606703016557 1 807 50
ZPH alpha_mean 0.8014814814814816 0.04395061728395062 1 807 50
ZPH beta_mean 0.8130864197530866 0.043122309860230766 1 807 50
ZPH gamma_mean 0.6639506172839507 0.0521034460480085 1 807 50
ZPH eeg_means 0.8417283950617284 0.033373546845068276 4 807 50
ZPH sent_gaze_eeg_means 0.9177777777777778 0.0337296964844812 11 807 50
ZPH electrode_features_theta 0.9848101265822784 0.012908910160994396 104 788 50
ZPH electrode_features_alpha 0.9908860759493671 0.00878448180906201 104 788 50
ZPH electrode_features_beta 0.999493670886076 0.0024804959420589062 104 788 50
ZPH electrode_features_gamma 0.998227848101266 0.00439224090453099 104 788 50
ZPH electrode_features_all 1.0 0.0 416 788 50
ZJN fixation_number 0.6686419753086419 0.04859620582772362 1 807 50
ZJN omission_rate 0.625432098765432 0.05666169052090742 1 807 50
ZJN reading_speed 0.6582716049382715 0.04853846227239104 1 807 50
ZJN sent_gaze 0.66 0.047572372448010894 4 807 50
ZJN mean_sacc_dur 0.4681481481481481 0.05414336841987228 1 807 50
ZJN max_sacc_velocity 0.4607407407407408 0.052867190163303 1 807 50
ZJN mean_sacc_velocity 0.582716049382716 0.04645651289438711 1 807 50
ZJN max_sacc_dur 0.5602469135802469 0.09736319389626688 1 807 50
ZJN max_sacc_amp 0.49802469135802474 0.061063580468435186 1 807 50
ZJN mean_sacc_amp 0.5992592592592593 0.04939567731140325 1 807 50
ZJN sent_saccade 0.7187654320987654 0.04909111436427153 6 807 50
ZJN sent_gaze_sacc 0.7417283950617284 0.045046674299185026 9 807 50
ZJN theta_mean 0.5614814814814815 0.05533509067785261 1 807 50
ZJN alpha_mean 0.5412345679012346 0.05707710633583846 1 807 50
ZJN beta_mean 0.47160493827160493 0.05476808151313293 1 807 50
ZJN gamma_mean 0.5962962962962963 0.05791952644809827 1 807 50
ZJN eeg_means 0.5792592592592593 0.05391769484506811 4 807 50
ZJN sent_gaze_eeg_means 0.7488888888888888 0.05356431463641755 11 807 50
ZJN electrode_features_theta 0.9661538461538461 0.04656229523206631 104 129 50
ZJN electrode_features_alpha 0.9953846153846154 0.018268218595442937 104 129 50
ZJN electrode_features_beta 0.9953846153846154 0.018268218595442937 104 129 50
ZJN electrode_features_gamma 0.9892307692307694 0.02669131011214994 104 129 50
ZJN electrode_features_all 0.9892307692307694 0.02669131011214994 416 129 50
ZAB fixation_number 0.7688888888888888 0.04826134209364442 1 807 50
ZAB omission_rate 0.7814814814814813 0.04459849843997146 1 807 50
ZAB reading_speed 0.794074074074074 0.04060508653959845 1 807 50
ZAB sent_gaze 0.8276543209876543 0.038644933425212545 4 807 50
ZAB mean_sacc_dur 0.6414814814814815 0.0447152245119602 1 807 50
ZAB max_sacc_velocity 0.47703703703703704 0.052422491976155554 1 807 50
ZAB mean_sacc_velocity 0.7580246913580245 0.04182981320024053 1 807 50
ZAB max_sacc_dur 0.545432098765432 0.067289726787969 1 807 50
