YAC fixation_number 1.7652580804283513
YAC omission_rate -1.854730597713218
YAC reading_speed 1.6990470506172628
YAC sent_gaze -1.0897361857401324 0.8178911267872658 0.1700284724204354 1.2769570184046237
YAC saccade_duration 0.11090175162260282
YAC saccade_max_velocity 0.9800000528328031
YAC sent_saccade -0.039760116129926665 1.1028337724061563
YAC sent_gaze_sacc -0.8000967097804095 0.8258886921117032 0.1964780156019017 0.8026055326517715 0.4497763792998532
YAG fixation_number -0.036360578792819995
YAG omission_rate -1.3562386264021649
YAG reading_speed -0.0394345941733537
YAG sent_gaze -2.212506246103669 -1.1637837770238244 -1.0555559424241765 -2.228008881289824
YAG saccade_duration -2.696652664429795
YAG saccade_max_velocity -2.2619370299509343
YAG sent_saccade -1.6949228479275247 -1.502546962708669
YAG sent_gaze_sacc -2.2454695719033118 -0.798762423258584 -1.1059603118463353 -1.4912913606810259 -1.5200605172857449
YAK fixation_number -3.470690401565843
YAK omission_rate 1.3745322127267345
YAK reading_speed -2.940751023013506
YAK sent_gaze 0.7759084020583128 -1.1589556878616962 -1.0669120894620292 0.634000077181898
YAK saccade_duration -2.7399090391289254
YAK saccade_max_velocity -1.2321044464748363
YAK sent_saccade 0.27353455553081885 -1.3383093211451382
YAK sent_gaze_sacc 0.27190198853436237 -0.8372690679622237 -1.9966323372325483 1.7455961342922979 -1.0598102760185513
YDG fixation_number 4.651481178222213
YDG omission_rate -3.066116208981818
YDG reading_speed 4.958630347990887
YDG sent_gaze -1.8247414035068448 2.2140299594343804 0.1465935789346811 0.8362760182877939
YDG saccade_duration 2.0665459119193064
YDG saccade_max_velocity 2.305025081858875
YDG sent_saccade 0.9353309973193181 1.6502900548035484
YDG sent_gaze_sacc -1.8946435412016094 2.3241781957941 0.07878892441374073 1.079384352333266 -0.36181766088565004
YDR fixation_number 3.4964656654265722
YDR omission_rate -2.7044010677750276
YDR reading_speed 3.229993680088855
YDR sent_gaze -2.2208196259645305 0.5692895259372224 0.18236809741560292 0.18843282470256764
YDR saccade_duration 2.1639606818669237
YDR saccade_max_velocity 2.6549774281982117
YDR sent_saccade -1.0003101180844394 3.0378255225966733
YDR sent_gaze_sacc -2.1988575833395516 0.4881032666673138 0.1854386703171096 0.042083218307497464 0.2058393794618519
YFR fixation_number 4.676116154592475
YFR omission_rate -2.101331649732515
YFR reading_speed 3.73015333936968
YFR sent_gaze -1.892812602052858 0.547967515232469 0.3941249553779833 0.15107591308001203
YFR saccade_duration 3.9059240904857546
YFR saccade_max_velocity 1.1153164266405884
