ZDN sent_gaze_sacc 0.04082881584363918 6.3680983199026 -0.2669650960871479 -1.01872303915178 0.6401171781765527 -2.8717985284841063 1.6236124586607161
ZPH sent_gaze_sacc 0.5761775168873555 5.943661969656375 0.6694219283963605 -0.9884973975902085 0.48671313060702914 -1.40796351682161 1.3270124512043822
ZJN sent_gaze_sacc 0.10537744503622548 3.1408784756778516 3.510505624650989 -0.6578809657362399 0.6411863128806488 -2.0715479302868403 1.1404635427928724
ZAB sent_gaze_sacc 0.5802312245819934 6.137108471545218 1.1525794154546816 -0.8534292645211963 -0.1488799272950132 -0.8326358727930199 1.216654507828082
ZJM sent_gaze_sacc 0.00819665061357 6.326834318609684 -0.36319418350146293 -0.7822003373379971 0.7270852720626522 -2.7865166880897903 1.281805779958404
ZKB sent_gaze_sacc 0.1520571702213971 5.418618452512504 0.3155117351911372 -0.8854228620105005 0.4827658821521368 -2.208958226883368 1.340312231778114
ZKH sent_gaze_sacc 0.17001850068550084 6.69182584340453 -0.3519897096187776 -0.7988924091856688 0.8154071509494258 -1.6956520463068898 1.319766024539831
ZMG sent_gaze_sacc 0.4666598591018527 5.94460096335132 0.7833406361538948 -1.263861590727231 0.5214767715128517 -1.966675832175639 1.6822344312188875
ZGW sent_gaze_sacc 0.10310064250660389 3.9328013087632314 1.3107736255017528 -4.477781813078337 0.492947222688656 -0.6477979919234542 4.713069837204557
ZKW sent_gaze_sacc -0.28310633971148036 5.87282412447226 -1.2634282303527016 -0.9065271215108055 0.24328354248638107 -2.1370104876399765 1.5139924130348845
ZDM sent_gaze_sacc 0.27593788612925607 6.577711160653166 -0.14366215774225566 -0.90912324052141 0.5181955745173354 -1.8317051269532385 1.4015915288848646
