YAC eeg_means 0.9536003733435926 -0.1735782795529922 0.7880559902310662 1.4927810470058724
YAG eeg_means 0.14916006662456777 0.7026197099578617 0.6065011847431712 1.4071299046758758
YAK eeg_means -0.5919769990909747 0.9805394650119154 1.017621050808277 0.9743355619402098
YDG eeg_means -0.1104180688797572 -0.7228903106130309 2.8313714252380753 -2.2480264419472094
YDR eeg_means -0.4953234699511452 1.8061091594006218 2.015080716909614 0.3091975202119611
YFR eeg_means -0.9316094460845861 0.9832252609988923 0.4992696787460874 0.25272668155924355
YFS eeg_means 0.9714131711936179 0.3572031827855568 -0.03794405298328777 0.034757780216042845
YHS eeg_means -0.5808070396585344 -0.09905696895879376 1.7013740484019155 0.18953496017746282
YIS eeg_means -1.325975205771712 1.7401719351508629 1.305137227767662 -1.748527980856747
YLS eeg_means 0.12740742522412618 1.5612632555427532 0.7863503386148093 -0.5172490291762589
YMD eeg_means 0.014183351518698295 1.333522095594332 1.3226330030951163 -0.19979104336373774
YRK eeg_means 0.39380733946597596 0.17707518111935336 1.4711470448821569 -0.020384135405853973
YRP eeg_means 0.8746589127817826 1.5171758114314167 0.7418337210620531 0.01339552355691915
YSD eeg_means 1.1648607108271858 0.8472819064628028 0.6247005415679102 -0.4178835355802256
YSL eeg_means 0.7228285489556826 0.052344967682680654 -1.1684377379852608 1.3300528029955536
YTL eeg_means -1.7874573661649367 2.6653078928728466 0.9283180570008355 -2.063631429123087
