ZDN fixation_number 0.6064788732394366 0.051819502708346114 1 707 50
ZDN omission_rate 0.5625352112676056 0.04898574540948371 1 707 50
ZDN reading_speed 0.5887323943661972 0.05337266287745469 1 707 50
ZDN sent_gaze 0.5943661971830986 0.05868356804506946 4 707 50
ZDN mean_sacc_dur 0.5774647887323944 0.0594893298082898 1 707 50
ZDN max_sacc_velocity 0.583380281690141 0.06113974029779492 1 707 50
ZDN mean_sacc_velocity 0.5774647887323944 0.0594893298082898 1 707 50
ZDN max_sacc_dur 0.5661971830985916 0.057866587561053916 1 707 50
ZDN sent_saccade 0.6963380281690139 0.05301165970117293 4 707 50
ZDN sent_gaze_sacc 0.724507042253521 0.05704903454738853 7 707 50
ZPH fixation_number 0.8857575757575756 0.03835578453805688 1 657 50
ZPH omission_rate 0.9109090909090908 0.033283709618778134 1 657 50
ZPH reading_speed 0.9024242424242422 0.032659863237109045 1 657 50
ZPH sent_gaze 0.9381818181818181 0.02638974673585122 4 657 50
ZPH mean_sacc_dur 0.7518309859154929 0.05468635207937402 1 707 50
ZPH max_sacc_velocity 0.6202816901408451 0.054618839383059656 1 707 50
ZPH mean_sacc_velocity 0.8228169014084508 0.04063471817749951 1 707 50
ZPH max_sacc_dur 0.5774647887323944 0.0594893298082898 1 707 50
ZPH sent_saccade 0.8551515151515151 0.03774643544004853 4 657 50
ZPH sent_gaze_sacc 0.9436363636363636 0.024995867427031873 7 657 50
ZJN fixation_number 0.7819718309859155 0.047574787906582185 1 707 50
ZJN omission_rate 0.7222535211267604 0.0513294782192365 1 707 50
ZJN reading_speed 0.74 0.04929255522686457 1 707 50
ZJN sent_gaze 0.8540845070422534 0.03713184688064018 4 707 50
ZJN mean_sacc_dur 0.775774647887324 0.042519351581100186 1 707 50
ZJN max_sacc_velocity 0.5774647887323944 0.0594893298082898 1 707 50
ZJN mean_sacc_velocity 0.7332394366197184 0.04412835869666641 1 707 50
ZJN max_sacc_dur 0.5774647887323944 0.0594893298082898 1 707 50
ZJN sent_saccade 0.8459154929577464 0.037519815567328 4 707 50
ZJN sent_gaze_sacc 0.8661971830985914 0.03760853499385546 7 707 50
ZAB fixation_number 0.6425352112676057 0.048618282093258525 1 707 50
ZAB omission_rate 0.7219718309859156 0.04575275749600668 1 707 50
ZAB reading_speed 0.6664788732394364 0.045372228939044246 1 707 50
ZAB sent_gaze 0.7307042253521127 0.05297272787793354 4 707 50
ZAB mean_sacc_dur 0.5774647887323944 0.0594893298082898 1 707 50
ZAB max_sacc_velocity 0.6025352112676057 0.06300609417503843 1 707 50
ZAB mean_sacc_velocity 0.5819718309859155 0.055015461930067386 1 707 50
ZAB max_sacc_dur 0.5822535211267605 0.06308915925476516 1 707 50
ZAB sent_saccade 0.7512676056338027 0.05035954835277592 4 707 50
ZAB sent_gaze_sacc 0.7938028169014086 0.04719970277528224 7 707 50
ZJM fixation_number 0.6769014084507043 0.04922812259224952 1 707 50
ZJM omission_rate 0.6788732394366197 0.05612636294414444 1 707 50
ZJM reading_speed 0.6954929577464789 0.05185624002028933 1 707 50
ZJM sent_gaze 0.7107042253521126 0.05316486319026948 4 707 50
ZJM mean_sacc_dur 0.5774647887323944 0.0594893298082898 1 707 50
ZJM max_sacc_velocity 0.5774647887323944 0.0594893298082898 1 707 50
ZJM mean_sacc_velocity 0.6890140845070423 0.056256278716784174 1 707 50
ZJM max_sacc_dur 0.5788732394366197 0.06082485318785685 1 707 50
ZJM sent_saccade 0.7461971830985915 0.049475727880203414 4 707 50
ZJM sent_gaze_sacc 0.7735211267605634 0.04070788033690169 7 707 50
ZKB fixation_number 0.8656338028169014 0.03905347073783962 1 707 50
ZKB omission_rate 0.7690140845070422 0.041399826638588925 1 707 50
ZKB reading_speed 0.8873239436619719 0.03618375374271867 1 707 50
ZKB sent_gaze 0.8738028169014085 0.038926275312957066 4 707 50
ZKB mean_sacc_dur 0.5774647887323944 0.0594893298082898 1 707 50
ZKB max_sacc_velocity 0.6802816901408449 0.05977209908147308 1 707 50
ZKB mean_sacc_velocity 0.5783098591549296 0.05958329142752883 1 707 50
ZKB max_sacc_dur 0.6757746478873239 0.05019225090768815 1 707 50
ZKB sent_saccade 0.7704225352112677 0.052340575143836755 4 707 50
ZKB sent_gaze_sacc 0.8718309859154928 0.035880955501005625 7 707 50
ZKH fixation_number 0.5774647887323944 0.0594893298082898 1 707 50
ZKH omission_rate 0.5774647887323944 0.0594893298082898 1 707 50
ZKH reading_speed 0.5774647887323944 0.0594893298082898 1 707 50
ZKH sent_gaze 0.6698591549295775 0.058559037567036766 4 707 50
ZKH mean_sacc_dur 0.5946478873239438 0.07575789123064045 1 707 50
ZKH max_sacc_velocity 0.5774647887323944 0.0594893298082898 1 707 50
ZKH mean_sacc_velocity 0.6876056338028168 0.05913413450720225 1 707 50
ZKH max_sacc_dur 0.5774647887323944 0.0594893298082898 1 707 50
ZKH sent_saccade 0.69943661971831 0.054082306293252905 4 707 50
ZKH sent_gaze_sacc 0.7076056338028169 0.05444422627831745 7 707 50
ZMG fixation_number 0.5847887323943662 0.06655521994646697 1 707 50
ZMG omission_rate 0.6853521126760563 0.055601523885958244 1 707 50
ZMG reading_speed 0.5881690140845071 0.0655533569742476 1 707 50
ZMG sent_gaze 0.696056338028169 0.05448283481816496 4 707 50
ZMG mean_sacc_dur 0.5774647887323944 0.0594893298082898 1 707 50
ZMG max_sacc_velocity 0.5774647887323944 0.0594893298082898 1 707 50
ZMG mean_sacc_velocity 0.5771830985915494 0.056090300420214505 1 707 50
