YAC electrode_features_all 0.45844504021447724 5.551115123125783e-17 416 14008
YAG electrode_features_all 0.537984496124031 0.0 416 14008
YAK electrode_features_all 0.5759162303664922 0.0 416 14008
YDG electrode_features_all 0.53515625 0.0 416 14008
YDR electrode_features_all 0.5204582651391161 1.1102230246251565e-16 416 14008
YFR electrode_features_all 0.5191740412979351 0.0 416 14008
YFS electrode_features_all 0.5105485232067509 1.1102230246251565e-16 416 14008
YHS electrode_features_all 0.5168067226890757 0.0 416 14008
YIS electrode_features_all 0.5126344827586208 0.0006533914086801334 416 14008
YLS electrode_features_all 0.46770601336302897 0.0 416 14008
YMD electrode_features_all 0.4578059071729958 0.0 416 14008
YRK electrode_features_all 0.47093023255813954 0.0 416 14008
YRP electrode_features_all 0.5948275862068967 1.1102230246251565e-16 416 14008
YSD electrode_features_all 0.5748305084745762 0.00019774011299434455 416 14008
YSL electrode_features_all 0.4729064039408866 5.551115123125783e-17 416 14008
YTL electrode_features_all 0.5274566473988438 1.1102230246251565e-16 416 14008
ZDN electrode_features_all 0.527736131934033 0.0 416 14008
ZPH electrode_features_all 0.44816586921850077 5.551115123125783e-17 416 14008
ZJN electrode_features_all 0.5148514851485149 0.0 416 14008
ZAB electrode_features_all 0.39071038251366114 5.551115123125783e-17 416 14008
ZJM electrode_features_all 0.2694300518134715 0.0 416 14008
ZKB electrode_features_all 0.5155555555555554 1.1102230246251565e-16 416 14008
ZKH electrode_features_all 0.10115586690017513 0.0007479564449759267 416 14008
ZMG electrode_features_all 0.13901345291479822 0.0 416 14008
ZGW electrode_features_all 0.5837438423645321 1.1102230246251565e-16 416 14008
ZKW electrode_features_all 0.38645161290322577 0.0008988781238957859 416 14008
ZDM electrode_features_all 0.4368000000000001 5.551115123125783e-17 416 14008
