allSubjects fixation_number 0.14928571428571427 0.01951378045256788
allSubjects omission_rate 0.17513392857142854 0.01766193526401929
allSubjects reading_speed 0.15705357142857143 0.01808867753878212
allSubjects sent_gaze 0.23276785714285717 0.02861687234225748
allSubjects mean_sacc_dur 0.07553571428571429 0.015298632308484444
allSubjects max_sacc_velocity 0.18035714285714288 0.015990620257653854
allSubjects mean_sacc_velocity 0.20651785714285714 0.01624558417238484
allSubjects max_sacc_dur 0.07250000000000001 0.009377550673424965
allSubjects max_sacc_amp 0.1389732142857143 0.01512470747313677
allSubjects mean_sacc_amp 0.16566964285714283 0.01776925918732479
allSubjects sent_saccade 0.49200892857142864 0.02425997355654548
allSubjects sent_gaze_sacc 0.5389732142857143 0.022250825841702036
allSubjects theta_mean 0.33861607142857136 0.01956788655709207
allSubjects alpha_mean 0.39861607142857136 0.024020553818340572
allSubjects beta_mean 0.4272767857142857 0.024488916498081326
allSubjects gamma_mean 0.2741517857142857 0.02450356108282623
allSubjects eeg_means 0.8320982142857143 0.01596748379999369
allSubjects sent_gaze_eeg_means 0.8934821428571431 0.013592558738560767
allSubjects electrode_features_theta 0.9984816753926702 0.0017435419691462363
allSubjects electrode_features_alpha 0.9981151832460733 0.0018906251398185985
allSubjects electrode_features_beta 1.0 0.0
allSubjects electrode_features_gamma 1.0 0.0
allSubjects electrode_features_all 1.0 0.0
