ZDN sent_gaze -0.6727750923576212 1.846347513907757 0.07434940177872974 0.7136189914150808
ZDN sent_gaze_sacc -0.1376396855115754 0.7090369900156114 0.7932267262764876 -1.9744014933804523 -0.824231378896984 3.6669553921184654 0.20925335821838206 0.12212641163476096 1.9873113402918148
ZDN eeg_means -2.005465455736993 -0.3080621477752313 1.4855374368969436 -1.3679484595936122
ZDN electrode_features_all 0.08398926160246316 -0.011360642847534137 -0.031237763612026716 -0.10125223984612232 -0.05976708626463524 0.15896052873855587 0.0017234805371049325 -0.020257830611361775 -0.07948289548090644 -0.04805398583952313 -0.011704230716360307 0.0018071488911674072 0.03129297351342668 -0.023609213798305845 -0.028073914765316958 -0.018269576140362044 -0.007302855984773264 0.013331898247478761 0.011578374939744712 0.017742586852622033 0.058973827955605816 -0.08862137659703576 0.0765006604182293 -0.05475472038083337 0.23592390106784797 0.05855566592460281 -0.015021333199299085 -0.005996361258535496 -0.136476988576114 -0.02223612255037763 -0.05227238622197766 -0.053387792220801374 -0.029773260361354463 -0.04664019439195589 0.007303192261568268 0.030528047987949912 0.0032935713661720826 -0.08402374963142799 0.02992131270699456 -0.013780866912299098 0.03192549664497824 0.04086372996092758 -0.0021057186138784666 -0.035950881494530657 0.021591819792377384 0.05853370477619544 0.004551236906714742 0.10285495626306027 0.023372225658656223 0.12352142404176217 -0.03429124999336652 -0.0038043471194792074 -0.02916889083720088 -0.025550489093640397 0.011349501087789995 -0.06802524226487254 -0.020917280213698028 -0.01156592538587911 -0.06764854928871526 0.03513250765512408 -0.038371155390157306 -0.017061544987069587 -0.1460495983089827 -0.0018273669072275025 0.137687647537836 0.006693590777843831 -0.049293175936560706 -0.0425266053908762 0.06529295994712181 -0.052413380308609404 0.03512431314406885 -0.025995398175637573 0.04036900529076129 -0.04114057890525438 0.035393098576134326 0.04269841185195076 0.004053851239524202 -0.10226907955448733 -0.019493698784786004 0.010783454312523357 0.007769402893622335 -0.015456470928545817 0.010705704033777406 0.002935830069415081 -0.01659988663423541 -0.053120645507740184 0.10859126898500902 0.03195439931986748 0.18782104835527705 -0.028924733395889603 -0.05392402297325963 0.05464995886776146 0.0036742241926783666 0.09673082752432993 0.009331503241943226 -0.08344411589746599 0.006208192783124389 0.02279674601780149 -0.05615418430088389 0.09166534913967553 0.006178081031461479 -0.011626729444139956 0.006170686410416895 -0.007381859117196633 0.004636322562188249 0.0045143539832086105 0.06472424138186489 -0.04990590821504796 -0.12646405795997093 -0.0416344569206811 0.024969217158743562 0.033502725258582264 0.015079390207042404 0.05139821086128109 -0.018176047476315283 0.032255557332632946 0.09366432810648001 -0.004154230141660764 -0.008937872835133333 -0.0329231432291709 -0.04825418821469887 -0.031186416027486237 0.016386445893435044 -0.0856171527453695 0.04778492178645219 0.03220515527414287 0.11451768659985388 -0.04181809216488192 0.10854028064978918 -0.004393271203769255 0.05316332508080226 0.009127010801799274 -0.054718290689502194 -0.07788930911993142 -0.029273607309525926 0.0042582773149857775 0.01706417648796374 -0.041198312290848395 0.046734518887098356 0.021678060848683286 0.03226037637494985 -0.1166672336825081 0.03938811770623731 0.03674810667519682 -0.01126732659599571 0.019489840984047765 0.011800801201588586 -0.023000810716881186 0.007541029978289569 0.03798920267620383 -0.04881327034578128 -0.0071480535712335255 -0.008604637783509856 0.09332440487289759 -0.006094612608817127 0.021530301255952962 -0.11433360475383032 -0.0880852658510843 -0.021533841103060496 -0.1011686242453243 -0.07059397692741878 -0.01210141012365708 -0.043380676055083695 -0.007168859904914307 -0.07316189862606753 0.01090734299811922 -0.029907252786832702 0.019236463924399334 0.07881390607754885 0.056543176081513095 -0.22044225811877166 -0.007435838828036816 0.13691591010666426 -0.026425312647968532 -0.026055347579573517 0.08858822609531757 0.020232339770293116 -0.020785332521840706 0.06596280258563147 -0.007721850917948139 0.0208070121666577 -0.0175443314650412 -0.001869767948188308 -0.031115641755481326 0.030089978649741913 -0.010507071132457762 0.040576981573201325 0.11984478830429639 0.01689507549489916 -0.02119822675022516 0.04112758056775695 -0.014096069136806146 0.045969529144512716 0.0028213921162185073 -0.018058969226224006 -0.0013554086209651654 -0.09537732224713596 0.06187514675047437 0.0389771552374905 -0.008328384616277551 -0.007724711662996894 0.06422095707622327 0.0048954992574991 0.10276089844937475 0.01739940785540377 -0.03937354653169146 -0.029384261471348032 -0.021553401656959084 -0.05871565748026363 -0.04789967136826279 -0.14478331051374174 -0.07005144007641932 -0.07263881419369322 0.09074903729557594 0.016447792687870964 0.008165592728424707 -0.03753391169378243 0.020208775364120954 0.012268374813341145 0.08918505426148028 0.1767329866732863 0.0022606962275045967 -0.0515736767239531 -0.04633082740628716 -0.019286099753837167 -0.010695557563116765 -0.006978632628111953 0.01899528387260417 0.04285864803636094 0.02050538569460628 0.17039771428811357 -0.03475766657209534 0.14232708240462952 -0.08467312552234484 -0.06385937478389453 -0.07252410635993567 -0.17193517841225575 -0.119767915419851 -0.048120256145716606 0.18443343232340784 -0.04502547566800991 -0.05884875674564895 0.018878600463941166 -0.01404739591403162 0.01255975561324634 -0.14712584170155568 0.015060058244410344 -0.018855718900047315 -0.03745976575562151 -0.017132835718064465 0.07465448029735444 -0.06342117786112719 0.015050392280854115 0.04956673374015255 -0.027500981498119446 -0.01941390590367242 -0.022604488144806187 0.1752635156767718 0.04453151864542002 0.1454836585563093 -0.033661694614593965 -0.05670339719542701 0.011440715859145544 -0.006834420068792795 -0.024525301362634595 -0.028425354797770405 -0.015647244363118068 0.053339317327307116 -0.029924622208154294 -0.0016515890306079127 -0.11338972940865161 -0.023262574783084668 0.0016593074272209516 0.04958412105689359 -0.2116129737283394 -0.005530909871057093 0.12610840947070628 -0.019586107431485825 -0.05185369304761179 0.0066132909168299565 0.09672785901415988 -0.00016470367814035768 0.13786441642127337 -0.0063991711359245055 0.010481130522923342 0.0011987143122204232 0.004787599965599591 -0.04681777228650881 -0.01261068279369759 -0.059868409588503806 0.02834665396611688 0.07906636784628443 -0.01160331120403989 -0.019313443400656462 0.07938395081499423 0.018340336100090344 0.1621689619498816 -0.1016998906739333 0.0004981595974856669 0.04952008802545389 -0.016470996880648386 0.08246660266689465 0.06608723068985425 -0.06498883259555309 -0.006620363759435873 -0.027397430725045125 -0.028755934893799285 0.11366518430796335 0.04034618082600471 0.025075780684873192 -0.16632141049638238 0.013698344589136395 -0.3168411306617437 -0.15206544178851664 -0.12895928118923564 -0.0483248490105434 -0.2112563950853972 -0.07235142624683338 0.06033889601062513 0.08145960728374907 0.06518682151743856 0.2037080016419993 0.06294725638151012 0.18994989293145348 0.23788128269159362 0.07319083380957736 0.017782069521597846 -0.023503350899916807 -0.029624682162317867 -0.05151277467940126 0.004347849826286577 -0.07480314229648669 0.003904948085694344 0.01108994667856753 0.21082177722213188 -0.1499205490553371 0.06914827326673482 -0.21732450659528585 -0.05281951022506823 -0.09876866463805162 -0.30422642930165394 -0.21673963523994377 -0.10771422180759085 0.4766653517646451 -0.14688745839399986 -0.06690054487155478 0.0924836020332358 -0.0061594332203401825 -0.00429124160554043 -0.2269039324883677 0.10753956665576321 0.055916639716125136 0.02048006457712063 0.1539763642510605 0.12060131433613876 0.01971044354259067 0.09323176643162552 -0.12344683686508873 0.005430185579454505 0.17630588812669823 -0.059052214868579984 0.1007815352954034 0.05181638584248467 0.2765016400522968 -0.08687715498312056 -0.13817591793473313 -0.012514586026409681 -0.1420944252972065 -0.004732796455483936 -0.05135703428203889 -0.04855737478265705 0.060666613489141055 -0.11212975047823319 0.011622915013926094 -0.1242996919349837 0.01470456213070692 0.043986988698366425 -0.042240494507573764 -0.5036189796865905 -0.04263665343354874 0.18965607718128707 -0.07652703336421912 0.03228317467902867 0.017315004299034438 0.0727710633026402 -0.015177930870445255 0.006688817604478779 0.02963621707355685 0.043001696988215585 -0.03937883605229738 -0.01971022292765239 -0.17795137675206923 0.05988675777248176 -0.028879704949969984 0.020442304486587112 0.08753604093111385 -0.0066803637042292365 0.009891551725988545 0.20084782938754317 -0.07780128205043048 -0.08993932470251485 -0.205354649188982 0.0462796518318029 0.1743741511490963 -0.05604822453467153 0.1686048267012419 0.41539432349523403 -0.18603411250459806 0.08511254596938103 -0.1502065596766725 -0.10017693379337007 0.14662399532694095 0.06454064959026669 -0.027518939710099995 -0.3812417020691845 0.0015293854458056423
ZDN electrode_features_gamma -0.19036182847512342 -0.10773898936082543 -0.4035259541599087 -0.008406277968696892 -0.4365322774720375 -0.09545791296072999 0.17668172636044183 0.20877925228592734 0.16896147492399125 0.2466385579897571 0.004473088236480316 0.3564550627758748 0.4212741481647074 0.12990852799044203 -0.06379516705641648 -0.08111963440484742 0.06712062565982926 0.014642434619305145 -0.0935504955058009 0.27368778755289436 0.12169896338711844 0.10629835298669288 0.7424204944064706 -0.41420528940180873 -0.043934947495706825 -0.7043441621764839 0.05729625151704432 -0.23720007609420893 -0.5306712482179712 -0.3327383137569865 -0.3405716178698078 1.013138020159511 -0.3296501384895617 -0.11518532053684018 0.32445819848133295 -0.10053393554923445 -0.06410024897862122 -0.7144374024930126 0.148041832866476 0.12062811531427188 -0.08726779083502743 0.1387620318803917 0.12634933186937533 0.18554630944623546 0.14395227684865197 -0.38032418724885303 0.02625382618285267 0.278450760049732 -0.12076459197238694 0.3613965464560354 0.00272442222253257 0.6577347366509868 -0.1871085473557883 -0.12078888257913231 -0.02290418851478084 -0.3351629901708092 0.09682563682717348 -0.05166088393251322 -0.28830846759098505 0.1222017197799671 -0.16705393892669368 0.027258476601466484 -0.39967453790296625 -0.07028990934910163 0.0301315125572296 0.11058321406042777 -0.9974606202382144 0.07763046038330154 0.253984249212176 -0.1562701057568577 0.10366422893293821 0.11417438536337332 0.2983627753152692 0.1609955727588145 0.010699147909871792 0.03683273953068791 0.2033127558010046 -0.17338284140257326 0.0091638116490523 -0.15772181763565693 0.23323093079253396 -0.0659019579079681 -0.012885989720847268 0.15803530092692028 -0.012458080752028098 0.03855520665867005 0.5557744661320815 -0.26067411281843206 -0.0477368534375721 -0.4750352239383184 0.04172228049900724 0.3535319960407073 -0.0533160100761916 0.4002561088900126 0.7412725133850054 -0.5818978042300488 0.03206373877009888 -0.33634560474720876 -0.35429726912983545 0.26014848511914684 -0.05678655008619676 -0.02530618371991651 -0.6807290143543647 -0.04627412579220925
ZPH sent_gaze -3.184942320591851 -0.6953019053830167 1.1110955446445234 -3.1223493302629515
ZPH sent_gaze_sacc -2.8436216467870308 -0.884459493594528 0.7608052147874365 -1.8701828343530817 -0.9797918384124684 -2.4820883391470314 0.27206570234989497 -0.5253360669743774 1.4167879450436789
ZPH eeg_means 1.75431054634845 0.8622780754566164 1.5071559518087636 3.5573485094810797
ZPH electrode_features_all -0.0020333435757199036 0.0058504488294894505 0.01114195982861963 -0.010574618703457706 0.009592891460087094 0.03396148505403044 0.028372201563695777 0.015448249916974455 0.020143997016153437 -0.006434371829799206 0.0036273766058039845 0.03764217469135305 0.014164511477770054 -0.014638999437307253 -0.016860408358096556 0.026198890316381382 0.020544220042676864 -0.01113182858797865 -0.004411012945540162 -0.018795267842159732 -0.010321010816504432 0.0003152877478950533 0.036438619345733156 0.026450114653029017 -0.0029741812038341564 -0.018626742784287914 -0.015291754195997377 -0.007528272583729053 -0.008226760607376172 -0.007413368776956764 -0.030629176939830343 -0.01567504350095333 0.00347323669318788 -0.007803546856239513 0.009366083552815346 0.0005490986396777961 -0.025264413832226346 -0.006245639669306963 -0.005270574480463724 -0.016221699118756327 -0.016919196279258253 -0.027212223412377244 -0.007121741998818122 0.020768192760973827 0.003748086318724384 0.018663605322029805 0.0148598735658582 -0.008971095303110011 -0.017916891427814594 -0.017122731009684006 0.030036450166368973 0.014000029041250426 0.0020742713963836593 0.0052185305606471675 -0.0225630024581549 0.006406689378736667 -0.006537462047598139 -0.0010246981135572817 -0.010582493774415868 -0.005434898983651011 0.007526672260117618 -0.0024540475110481352 -0.03190802547431048 -0.011942965732097688 -0.0073002726986277034 -0.04894867398112772 0.05654414551176457 0.008226640860238726 -0.006969679812153014 0.007684202594600565 0.008141384444692088 -0.004298294731289447 0.01144648145780011 0.0014844143852424934 0.014898259961659346 0.03444162477133564 0.009270680223414244 0.006644903305260987 0.014044185848899634 0.04441124032318647 0.022700156938551496 0.021315022691046268 0.015332806799435765 0.03430687252270132 0.009384513469005852 0.013721893453834434 0.01460965286280561 -0.021750410451110605 0.03485131368767742 -0.002354214654528578 0.0036044292490645747 0.01607710337767053 -0.03708865140512854 0.00179044789301907 -0.02653671367925709 0.003387187434986446 -0.025518728629075185 -0.042752540486150264 0.02153002145678344 0.003948680033504184 -0.010651562999328462 -0.0023155299683771417 -0.00027539309349553046 0.005130660064502384 0.00787691358948287 0.009598032177925465 0.013741689661704226 -0.024457874986629765 -0.01512107215976957 -0.00910806618878038 0.06104512113881643 0.026936746268312627 0.03203796262427585 -0.01400215393981279 -0.02202053354354438 0.02074587224230548 0.028002657569373104 -0.0032895561821312657 -0.009218411954667717 0.02571304317069115 0.004657564238698955 -0.013984803376898251 -0.012125767184516533 -0.0004326230788597081 -0.011309542672365738 -0.004697279793724474 0.02190970634595012 0.009432535287232294 -0.012658594322374176 -0.014259897803973808 0.00010747871417231063 -0.007031841047563512 0.004939589684502526 0.007497687965388999 -0.02188327924584477 -0.0058294075063495465 0.01052456556548632 0.005893308321309176 0.013454989055488517 -0.005078598288935735 -0.016036349478799446 -0.001746206534078465 0.002881719152899121 -0.004384865689902058 -0.00955727231971504 -0.014789485562097837 0.007752388745960698 0.018363889319845627 0.007501965719487305 0.004902664795742302 -0.006654408791616818 -0.011439100924209498 -0.006557962486954213 0.0006438087772045166 0.018911416019035225 -0.006454123882898376 -0.016440161316285742 -0.001886866514383478 -0.0028540665078958475 0.010879790179677272 -0.01810422701677375 0.0062667365492726345 0.004407375231031251 0.01379736336306932 0.006295569154151641 0.01583692728587021 0.003726625628993939 0.0005534130702837772 -0.02004351506367211 -0.061292465685457535 0.04750546146957073 0.007040470492803252 -0.0011788498528548935 0.022194859082407634 0.0034073154870142776 -0.007018678510845287 0.04436896479051331 -0.014856796627008013 0.020128366960735115 0.03510762011773193 0.0011014040696316642 0.014486746806649407 -0.0005963674950603345 0.04525318488215187 0.021527078708921815 0.023713442410522142 -0.0012225235813043693 0.017624166512722934 0.005796191627641596 0.015050130254338469 0.03530295714492706 -0.0011075300788202338 0.01568584622070455 -0.015030977895538294 -0.0021228384410824598 0.02996073378929288 -0.04843003267807286 -0.022112586863498433 -0.018308825522081847 -0.009726002462926438 -0.02748966050426245 -0.055415345180183664 0.004203060748035111 -0.016787244214709788 -0.018381291759557394 -0.0020188571004144283 -0.00026150733205271563 -0.005226541889818784 0.0026610211741111256 0.029253100118725745 0.03709700398398505 -0.013168294359806714 -0.018048708345123173 0.001929364155419699 0.07302213232806877 0.06546009269004675 0.04794369197445323 -0.011161842194100366 -0.02839529616698915 0.025075140289308212 0.047255784072691896 0.003414219413440211 -0.0007116086704055492 0.048665565401059555 0.0008703267391465267 -0.04633146657529738 -0.03649018586121498 0.008677757916172252 -0.023454740666791877 -0.01192972427091122 0.03548360305351225 0.02143070788102267 -0.014660864008358815 -0.023970809932910567 -0.02519941754478797 -0.013953076269602595 -0.0013918981050392337 -0.0045027374954079965 -0.022005789754073534 -0.06241366948317556 0.0311607476942959 -0.0039682503709030734 0.00856447032385466 0.0012063144073109406 -0.022856636171140053 -0.019824350300942116 -0.0015574740169758215 -0.01600765892314172 -0.020866505455185577 -0.03111940725430892 -0.001579192977642958 0.024643009908371285 0.006275668535080709 0.03564031301109247 0.010209455324516836 -0.0191634661290072 -0.02278207664715664 -0.0202770092878226 0.02907669510932734 0.006233146812822328 -0.01113057116802343 0.007936707459011256 -0.01726642616764197 0.003415075092017098 -0.020423991369520177 0.010736540163626468 -0.003704281630767261 0.007683858239701434 0.006966444127957101 0.00028010684348797935 -0.023488048936603927 0.01278425258022213 0.00997575878024896 -0.05039924000681285 0.031161259419662458 -0.004355918045201827 -0.03971211630435149 0.014707529051804067 0.025416206806798205 0.008636436202777027 0.03340308077778321 -0.045015463529980766 0.01826814489088598 0.05570724863454398 0.03164128506236753 0.03894634547822767 0.009788585542455434 0.06836538101435528 0.049464207443454776 0.048387530799781704 0.027117754964652248 0.04064747458900244 0.029721417409694476 0.041563303969135455 0.040141518861478626 -0.011674966920124992 -0.004475409613340533 0.0379849510065029 0.01887054218052167 0.04711752360790826 -0.046894320155037326 -0.01224750705258355 -0.023623021677523323 0.04750639578720835 -0.02240370177322202 -0.059951900499965696 0.030605286762167835 0.010161925989045058 -0.008479078720287735 0.01754169626299009 0.016364770368165162 0.014924880649608159 -0.03967335937131693 0.012073354420218346 0.030948947185513824 -0.0023942072885525033 0.005044938040899831 0.013155092287694306 0.06636851832555414 0.061149123542515484 0.060147903039085585 -0.010523898933904836 -3.532683178871003e-05 -0.014141246146009263 0.019165428029673425 -0.017747598794337346 -0.009508989245360654 0.050906645234354085 -0.06031461769671442 -0.11373851286329595 -0.05906016937705333 0.03739410883374165 -0.02922813884701046 -0.011490784102456124 0.050180440750687706 0.03527632621776082 -0.0052918456124571136 -0.05476835584668864 -0.035741776885037636 -0.0008887042213132376 0.023817359402713154 0.026614974420179797 -0.04543397755933927 -0.06717454457354555 0.0524547858837424 0.025898369165924723 0.039861927163619415 -0.004672654758689675 -0.044051623001504975 -0.02188075443433898 0.03979100223322273 0.000312991032428058 0.025025203589778368 -0.03304836465214959 0.010644593657178786 0.046905646978145456 0.0041433630839436105 0.015824244918001086 0.08242774191853897 0.018905221812457608 -0.019515136120873893 -0.03150295598398332 0.020360538430939146 -0.005156106164457411 0.012005978923220228 0.0357941799449752 -0.020012230605909054 -0.005461875087995985 -0.028389653162515845 0.044864615848085085 0.0005918186813841049 -0.009529506330892126 0.00892134170779355 0.009416407026973028 -0.023091985516472464 -0.009606594845218483 -0.01249857203486551 -0.03537730875288694 0.034624526612341396 0.03381387704450244 0.010862079627049439 -0.0032645790423948906 -0.01786624274858659 -0.04132226672387681 0.013201359856244037 -0.04146302103598881 -0.013872977946411538 0.06559928462947352 -0.0010869406857760865 0.018593769635067637 0.04125989434425731 0.11021562421624505 0.03596944453731808 -0.008331578926744158 0.025276868902180706 -0.02373640600399493 -0.001917856964117032 0.0009085270183379149 0.023965303380800593 -0.009488342636778937 -0.007991658332720237 0.07372920011263019 -0.020414749792027603 0.027133370981177823 -0.033490602124079866 0.0036700826602962117 -0.03180854495264847 0.05119337615587215 -0.03703151794544439 -0.034828796788043306 0.03422910606373888 0.008467640655415535 -0.020480415173435004 -0.008896260680219446 -0.0034831153893710794 0.00599709612078981
ZPH electrode_features_gamma -0.15851233708423318 0.013986936390475723 0.06030926561216541 0.007577145811684747 -0.008304961884191147 0.01773907437922586 0.1165679744209596 0.14180603466539232 0.20094016206302162 -0.014683897749967754 -0.013116089447507282 -0.059067342699309196 0.07018648157968974 0.022685229225447273 -0.009588373828049643 0.19703754223944148 -0.10539717958693831 -0.2547949064527832 -0.15491398314268617 0.08701234943413244 -0.07296648506525173 -0.040953156554918754 0.14464041812389647 0.06129332985184982 -0.046931573664937304 -0.07637610141367922 -0.1243107369418944 0.00438630601809473 0.03454346978070188 0.05527743541229912 -0.07129110990739096 -0.1988189504559525 0.15371742647302541 0.0741926932098826 0.09411814483353778 -0.020582676855269138 -0.10681963106729779 -0.060234135685931806 0.10806482598614588 -0.0042576233504928365 0.06383581428457145 -0.0859827857723308 0.01968670774813289 0.12034726001628407 -0.03775927046671639 0.015356508663158916 0.20404542246925508 0.03394171887624847 -0.05068036425504929 -0.0768660611065291 0.03831807814736401 0.0094387343986927 0.01872640757966159 0.09719042275793281 -0.038895599725259696 -0.005777221128445455 -0.08472787175955084 0.13112230746601472 0.050953603292236034 0.014899352671298806 -0.015466102192208748 0.01699861349026001 -0.033025655211911156 0.010063414985322 -0.05296773523864741 -0.1200401204800954 0.08916055760742063 0.029160898985768107 -0.000702924958946419 -0.022831357553087933 -0.04162199128492072 -0.11408214604046779 0.05087871694011457 -0.19450138930843436 -0.023487102196697304 0.16225966847253404 -0.020913002463918976 0.06399717021851296 0.11691499429391408 0.3327825031827384 0.10265819769867832 -0.020850049738182205 0.09209106374028346 -0.1403157631123356 -0.0032542030722907582 0.04063447090153772 0.09432437272313819 -0.010359020588355203 -0.08902761514103108 0.145587656540647 -0.03277547994288745 0.07678595308668446 -0.135999242696771 0.009465195285604217 -0.10715828330022015 0.11092073891825556 -0.11575683586966973 -0.14703945548423542 0.1191624142354546 0.061326450545639705 -0.07200165543527857 -0.03768631373278005 -0.018489229613020432 -0.0053910121435683574
