YAC sent_gaze_sacc 0.2562264150943396 0.06258806540336805 9 521 50
YAG sent_gaze_sacc 0.20837837837837836 0.05473156486746464 9 739 50
YAK sent_gaze_sacc 0.227027027027027 0.049171365942325004 9 739 50
YDG sent_gaze_sacc 0.23108108108108108 0.04963342614109988 9 739 50
YDR sent_gaze_sacc 0.24864864864864866 0.053168420467313515 9 739 50
YFR sent_gaze_sacc 0.1737704918032787 0.05110969596104884 9 602 50
YFS sent_gaze_sacc 0.17270270270270272 0.04189537910507465 9 739 50
YHS sent_gaze_sacc 0.20621621621621622 0.04322719296731462 9 739 50
YIS sent_gaze_sacc 0.27756756756756756 0.04376459372584547 9 739 50
YLS sent_gaze_sacc 0.269 0.04654866032205199 9 594 50
YMD sent_gaze_sacc 0.20297297297297298 0.05285770691605593 9 739 50
YRK sent_gaze_sacc 0.23135135135135138 0.043716999449936754 9 739 50
YRP sent_gaze_sacc 0.23675675675675678 0.04859155809290616 9 739 50
YSD sent_gaze_sacc 0.2218918918918919 0.045873551869672326 9 739 50
YSL sent_gaze_sacc 0.185945945945946 0.04183169170582887 9 739 50
YTL sent_gaze_sacc 0.23837837837837839 0.042110155034729334 9 739 50
YAC eeg_means 0.4976923076923077 0.0681149394069627 4 520 50
YAG eeg_means 0.39378378378378387 0.04879931623657292 4 739 50
YAK eeg_means 0.4837837837837838 0.06429933650470442 4 739 50
YDG eeg_means 0.2794594594594595 0.05868288949393337 4 739 50
YDR eeg_means 0.1910810810810811 0.04538690099128165 4 739 50
YFR eeg_means 0.220983606557377 0.05238108966174825 4 602 50
YFS eeg_means 0.34675675675675677 0.05863120926418678 4 739 50
YHS eeg_means 0.1845945945945946 0.043547074517703274 4 739 50
YIS eeg_means 0.26594594594594595 0.04979431763427688 4 739 50
YLS eeg_means 0.3125423728813559 0.05734326902722848 4 584 50
YMD eeg_means 0.3937837837837838 0.052893625073455214 4 739 50
YRK eeg_means 0.23150684931506849 0.03778935403872252 4 725 50
YRP eeg_means 0.25702702702702707 0.05001752797225995 4 739 50
YSD eeg_means 0.3908108108108108 0.051694444177319915 4 739 50
YSL eeg_means 0.422972972972973 0.046282550782550565 4 739 50
YTL eeg_means 0.23243243243243245 0.041343401461563116 4 739 50
YAC sent_gaze_sacc 0.2562264150943396 0.06258806540336805 9 521 50
YAG sent_gaze_sacc 0.20837837837837836 0.05473156486746464 9 739 50
YAK sent_gaze_sacc 0.227027027027027 0.049171365942325004 9 739 50
YDG sent_gaze_sacc 0.23108108108108108 0.04963342614109988 9 739 50
YDR sent_gaze_sacc 0.24864864864864866 0.053168420467313515 9 739 50
YFR sent_gaze_sacc 0.1737704918032787 0.05110969596104884 9 602 50
YFS sent_gaze_sacc 0.17270270270270272 0.04189537910507465 9 739 50
YHS sent_gaze_sacc 0.20621621621621622 0.04322719296731462 9 739 50
YIS sent_gaze_sacc 0.27756756756756756 0.04376459372584547 9 739 50
YLS sent_gaze_sacc 0.269 0.04654866032205199 9 594 50
YMD sent_gaze_sacc 0.20297297297297298 0.05285770691605593 9 739 50
YRK sent_gaze_sacc 0.23135135135135138 0.043716999449936754 9 739 50
YRP sent_gaze_sacc 0.23675675675675678 0.04859155809290616 9 739 50
YSD sent_gaze_sacc 0.2218918918918919 0.045873551869672326 9 739 50
YSL sent_gaze_sacc 0.185945945945946 0.04183169170582887 9 739 50
YTL sent_gaze_sacc 0.23837837837837839 0.042110155034729334 9 739 50
YAC eeg_means 0.4976923076923077 0.0681149394069627 4 520 50
YAG eeg_means 0.39378378378378387 0.04879931623657292 4 739 50
YAK eeg_means 0.4837837837837838 0.06429933650470442 4 739 50
YDG eeg_means 0.2794594594594595 0.05868288949393337 4 739 50
YDR eeg_means 0.1910810810810811 0.04538690099128165 4 739 50
YFR eeg_means 0.220983606557377 0.05238108966174825 4 602 50
YFS eeg_means 0.34675675675675677 0.05863120926418678 4 739 50
YHS eeg_means 0.1845945945945946 0.043547074517703274 4 739 50
YIS eeg_means 0.26594594594594595 0.04979431763427688 4 739 50
YLS eeg_means 0.3125423728813559 0.05734326902722848 4 584 50
YMD eeg_means 0.3937837837837838 0.052893625073455214 4 739 50
YRK eeg_means 0.23150684931506849 0.03778935403872252 4 725 50
YRP eeg_means 0.25702702702702707 0.05001752797225995 4 739 50
YSD eeg_means 0.3908108108108108 0.051694444177319915 4 739 50
YSL eeg_means 0.422972972972973 0.046282550782550565 4 739 50
YTL eeg_means 0.23243243243243245 0.041343401461563116 4 739 50
YAC electrode_features_all 0.9805263157894737 0.020927258265337947 416 373 50
YAG electrode_features_all 0.963076923076923 0.023833743668968715 416 645 50
YAK electrode_features_all 0.9813793103448276 0.017864598409639464 416 573 50
YDG electrode_features_all 0.8192307692307693 0.052313348110520935 416 512 50
YDR electrode_features_all 0.8290322580645162 0.04242885947730938 416 611 50
YFR electrode_features_all 0.95 0.033405343210589855 416 339 50
YFS electrode_features_all 0.9666666666666667 0.026352313834736487 416 474 50
YHS electrode_features_all 0.836388888888889 0.04037727175124731 416 714 50
YIS electrode_features_all 0.9282191780821918 0.028807538472536795 416 725 50
YLS electrode_features_all 0.924 0.039525581652118315 416 449 50
YMD electrode_features_all 0.99 0.017300449576688914 416 474 50
YRK electrode_features_all 0.82 0.10034508359889455 416 172 50
YRP electrode_features_all 0.7719999999999999 0.05670978751503129 416 348 50
YSD electrode_features_all 0.9276056338028169 0.02981261320930763 416 708 50
YSL electrode_features_all 0.9777049180327869 0.018766017077054678 416 609 50
YTL electrode_features_all 0.9531428571428571 0.02983491995932941 416 692 50
