ZDN fixation_number 2.4624544820927605
ZDN omission_rate -1.7633398844207617
ZDN reading_speed 2.2182746217074056
ZDN sent_gaze 0.48613323644431394 2.229119717655353 0.5613487659990514 -0.5864387325797503
ZDN mean_sacc_dur 1.0188978256220337e-07
ZDN max_sacc_velocity 2.818337362769435
ZDN mean_sacc_velocity 5.739408207849905e-07
ZDN max_sacc_dur 0.7708510601089249
ZDN sent_saccade -4.677870048568054 3.889074767130493 1.3431407776665218 0.8900576122507609
ZDN sent_gaze_sacc 0.03293054502668537 1.3537398143151418 1.0783148613067142 -3.7623096949837564 3.564241484319128 1.9973772336616553 0.25166962889768646
ZPH fixation_number 5.344161657985914
ZPH omission_rate -4.644405813141743
ZPH reading_speed 5.625758008156725
ZPH sent_gaze -3.5296217583805056 -0.8217650201363955 1.560954230939611 -3.615945405836007
ZPH mean_sacc_dur -5.329502489119799
ZPH max_sacc_velocity -4.413837078741738
ZPH mean_sacc_velocity -6.34777376543577
ZPH max_sacc_dur 5.56502059695152e-06
ZPH sent_saccade -3.2542172309460824 3.9434049744529576 -4.661168000800205 2.939795938765366
ZPH sent_gaze_sacc -3.7971612583920353 -0.9370456923907006 1.1415733833154067 -1.8334172606352472 -0.3091848281545946 -3.1871072938447105 0.3402044668450879
ZJN fixation_number 4.456922749851185
ZJN omission_rate -4.02429523405216
ZJN reading_speed 5.130844169380716
ZJN sent_gaze -0.8305256882044528 4.337704951835625 -1.5593809287295068 -6.208626451448662
ZJN mean_sacc_dur -8.62118028476235
ZJN max_sacc_velocity 1.1144002805218989e-07
ZJN mean_sacc_velocity -6.026365569586927
ZJN max_sacc_dur 5.470057859068733e-05
ZJN sent_saccade -4.625651324133791 2.1337766033169028 -5.670696999829354 3.018532404437244
ZJN sent_gaze_sacc -0.6590163408261663 3.206510963854471 -1.2437490683169963 -4.568168467830491 1.2802736846592848 -3.8333702058794357 1.8863140410621577
ZAB fixation_number 3.518477055429762
ZAB omission_rate -3.698542501549123
ZAB reading_speed 4.050487717572495
ZAB sent_gaze -3.772434197372002 -1.3387674857076093 0.8336339831109428 -1.188093532594562
ZAB mean_sacc_dur -1.9073357740377884e-05
ZAB max_sacc_velocity 1.626475817480058
ZAB mean_sacc_velocity -2.4651743933922785
ZAB max_sacc_dur 3.5229490667522687
ZAB sent_saccade -1.9157824141305324 2.160650002591851 -6.708004929682682 2.941155891965581
ZAB sent_gaze_sacc -2.612430836448608 -1.5351770084916938 0.5039804022434591 -1.1678547274330575 1.6703060929724058 -5.706137839500226 2.1029021756118063
ZJM fixation_number 4.4743274917261155
ZJM omission_rate -3.9019328522870227
ZJM reading_speed 4.503887897696434
ZJM sent_gaze -0.8552256242527007 1.3840995109204892 2.9576618752529473 -1.872197678500606
ZJM mean_sacc_dur 2.1764375039978743e-08
ZJM max_sacc_velocity 1.2471711438921673e-07
ZJM mean_sacc_velocity -4.815818459809239
ZJM max_sacc_dur 0.3121036189092402
ZJM sent_saccade 1.0795372542159118 -0.7952416025653314 -5.342871350394348 2.560038838027542
ZJM sent_gaze_sacc -0.9950461342947989 1.1254027388518837 1.7244002168663644 1.3014429685076099 -1.2030195441530802 -4.301472196266469 1.5646348568146058
ZKB fixation_number 4.749182152047751
ZKB omission_rate -2.6916164463431
ZKB reading_speed 5.24009410993814
ZKB sent_gaze 0.5342508426609122 2.323695435700159 3.5196782857078968 -0.39485605848778854
ZKB mean_sacc_dur 1.5425302266169893e-07
ZKB max_sacc_velocity 3.2187399603484295
ZKB mean_sacc_velocity -1.2616212369393403
ZKB max_sacc_dur 4.126783016410742
ZKB sent_saccade -2.612314625689712 3.7083904730335906 -3.001596714345751 2.2095973454347253
ZKB sent_gaze_sacc 0.5196513970722055 2.109614379836489 3.024151523239539 -1.1128003237218855 0.8212714041112078 -1.732057022371424 1.019994674040707
ZKH fixation_number 1.3367065785185872e-06
ZKH omission_rate -6.456795646592184e-07
ZKH reading_speed 0.00019710509618826367
ZKH sent_gaze 0.603122762602557 -2.817375692668883 4.145408888931519 -6.000808555456587
ZKH mean_sacc_dur -5.377077414579521
ZKH max_sacc_velocity 8.255531255274562e-08
ZKH mean_sacc_velocity -6.963332930327393
ZKH max_sacc_dur 4.375694038216693e-07
ZKH sent_saccade -3.9617553195258868 1.0257598705264872 -6.2752314517870005 0.6453257518934418
ZKH sent_gaze_sacc 0.6794539921080498 -2.6519158758535664 3.5593301610291213 -3.7075779421766013 0.9075307514354657 -5.64509661035942 0.5824868288230416
ZMG fixation_number 4.234803332741955
ZMG omission_rate -3.3554412077393465
ZMG reading_speed 4.621569180889443
ZMG sent_gaze -2.7980417740038916 1.1377039879044903 0.6257537732150052 -2.465495277043439
ZMG mean_sacc_dur -9.35476617680564e-08
ZMG max_sacc_velocity 2.0558248140511992e-07
ZMG mean_sacc_velocity -2.71196597797564
ZMG max_sacc_dur 0.02462482337719983
ZMG sent_saccade -1.125627886667873 2.061741580032703 -4.457353942372798 0.023202838956972834
ZMG sent_gaze_sacc -2.699645404639327 0.301591111354001 -0.07116411407582811 -0.7265412689085303 0.70340803066911 -3.32717580574744 -0.4774692162250189
ZGW fixation_number 4.2790875706643865
ZGW omission_rate -3.6029242901126035
ZGW reading_speed 5.148162170980616
ZGW sent_gaze 0.122001044176587 3.499154321233285 1.3517199120209913 0.5366392512713274
ZGW mean_sacc_dur 0.06553962704284025
ZGW max_sacc_velocity 3.1313795466996215
ZGW mean_sacc_velocity 1.1184582263679132e-07
ZGW max_sacc_dur 0.4828412768461236
