YAC sent_gaze_sacc -2.2160527504516936 1.3681049937064507 -1.427434410092243 0.6667409837487593 -0.7589118118303833 1.7140879449296405 1.2702571020099958
YAG sent_gaze_sacc -1.9073718433585878 3.0238585465819243 -1.9644757338050556 0.33056690996316773 -0.7496781493767122 1.747173008215143 2.3832509410404135
YAK sent_gaze_sacc -2.4018073449485122 0.34739010510003254 -0.48083482073093364 0.9287816904662145 -0.526055271455723 2.12302457699289 1.1314083588718256
YDG sent_gaze_sacc -2.1544285573615913 1.0709321734134756 -1.2018677471788441 0.5059223662358022 -0.6379675317605398 1.365030537053044 1.2676087848448014
YDR sent_gaze_sacc -2.276495206593566 1.012646363331105 -1.051044615646649 0.4663995217290494 -0.6884559917708014 1.634354206081514 1.3477060535413785
YFR sent_gaze_sacc -2.3288236919746215 0.9154228242692716 -1.6043023022463831 0.7367499300876762 -0.807675508063121 2.147883085818904 1.2810175486802495
YFS sent_gaze_sacc -2.207249935593835 1.1665855545614636 -1.0242129338572703 0.7358072499637183 -0.6548636689766993 1.5308009893333736 1.0241273360690115
YHS sent_gaze_sacc -2.2182939987744383 1.5029729901028055 -1.3881574372560146 0.5600550570439554 -0.7176345887260654 1.6899409227357751 1.3391329428803125
YIS sent_gaze_sacc -2.1892960189818105 1.6137264071499533 -2.18094431684714 0.8089784444667794 -0.5983868838850332 1.6607139306280658 1.1758308280128198
YLS sent_gaze_sacc -2.1249324486803673 0.9844869176695363 -0.6378937329607846 0.7137130785761496 -0.5773537586322925 1.335914002074377 1.0948156934720328
YMD sent_gaze_sacc -2.270743259323747 1.2926474151991976 -1.7643687565924244 0.8966804913848614 -0.5582326111622063 1.0775821767443017 1.205338324912965
YRK sent_gaze_sacc -2.2566014630527134 0.7874445763593463 -0.9733411196040186 1.1936312583548738 -0.43417838227391425 -0.7275134609122472 0.622884175692335
YRP sent_gaze_sacc -2.2550226648495753 0.692522040872742 -0.6037422962090182 0.8730399295989241 -0.5158863624510905 1.1958864864349255 1.2156901023201068
YSD sent_gaze_sacc -2.0340272993657624 1.6213333798822145 -1.5514075404474545 0.668932890624692 -0.6894365952699064 1.6348974384473922 1.2317263490159802
YSL sent_gaze_sacc -2.4414098099268866 0.8764644589752026 -1.5452935727966814 1.184276638062463 -0.6203193334708533 0.6707471204075717 1.3013379307454442
YTL sent_gaze_sacc -2.1079440932549405 1.7371478491159689 -2.0518886361357613 0.6989610539281216 -0.6509661978766769 1.5212162578085202 1.171335425672646
