YAC eeg_means 0.5795311558230682 -0.15962659409148064 0.7778176786821014 1.4312888817454814
YAG eeg_means 0.20262637501953804 0.44339352083954986 0.6714151477929436 1.3153637451390032
YAK eeg_means -0.36204955637380914 0.7455137492925421 0.9751584415129897 0.8467992280611624
YDG eeg_means -0.07868812730421541 -0.5604137402966438 1.9892636814859685 -1.7960175847153954
YDR eeg_means -0.366970888473204 1.3204210009012274 1.454661520717889 0.5043213797727242
YFR eeg_means -0.6467476151772803 0.9451203051162999 0.35145151469337 0.28814885336237167
YFS eeg_means 0.8478031083057853 0.17076668088230668 0.11142430927814813 0.15791307388573705
YHS eeg_means -0.5522489288783953 -0.009002528615495206 1.5249095954677943 0.12420535952613992
YIS eeg_means -1.0479964899765342 1.6582096395428254 1.1849039694652423 -1.6144871379247083
YLS eeg_means -0.06654037641956806 1.3916909287782815 0.5865623668024511 -0.5469123609300798
YMD eeg_means -0.022136880686912726 1.1817734245108507 1.2306634361737578 -0.18960383873271694
YRK eeg_means 0.3970147554461158 -0.01846239612808696 1.3941225067256644 0.008811264116587822
YRP eeg_means 0.749629271880346 1.2481497621194642 0.7177634922731702 -0.048112478711429894
YSD eeg_means 1.0521647942048793 0.8325936526212956 0.5518037860845919 -0.39012382459199124
YSL eeg_means 0.6224517498684363 0.10275135058392784 -1.150490413219513 1.2355106746401952
YTL eeg_means -1.5809386764389854 2.3245924734297376 0.8430566258082137 -1.7232063773667137
