YAC sent_gaze_sacc 0.54510556621881 0.0 7 19005
YAG sent_gaze_sacc 0.5196211096075778 0.0 7 19005
YAK sent_gaze_sacc 0.4330175913396482 0.0 7 19005
YDG sent_gaze_sacc 0.6238159675236806 0.0 7 19005
YDR sent_gaze_sacc 0.6292286874154263 0.0 7 19005
YFR sent_gaze_sacc 0.6428571428571429 0.0 7 19005
YFS sent_gaze_sacc 0.5615696887686062 0.0 7 19005
YHS sent_gaze_sacc 0.5480378890392422 0.0 7 19005
YIS sent_gaze_sacc 0.8227334235453315 0.0 7 19005
YLS sent_gaze_sacc 0.5673400673400674 0.0 7 19005
YMD sent_gaze_sacc 0.6481732070365359 0.0 7 19005
YRK sent_gaze_sacc 0.45331529093369416 0.0 7 19005
YRP sent_gaze_sacc 0.43843031123139375 0.0 7 19005
YSD sent_gaze_sacc 0.7794316644113667 0.0 7 19005
YSL sent_gaze_sacc 0.571041948579161 0.0 7 19005
YTL sent_gaze_sacc 0.9106901217861976 0.0 7 19005
ZDN sent_gaze_sacc 0.5841584158415841 0.0 7 19005
ZPH sent_gaze_sacc 0.893455098934551 0.0 7 19005
ZJN sent_gaze_sacc 0.5997171145685997 0.0 7 19005
ZAB sent_gaze_sacc 0.7043847241867044 0.0 7 19005
ZJM sent_gaze_sacc 0.5374823196605375 0.0 7 19005
ZKB sent_gaze_sacc 0.8189533239038189 0.0 7 19005
ZKH sent_gaze_sacc 0.5417256011315418 0.0 7 19005
ZMG sent_gaze_sacc 0.6676096181046676 0.0 7 19005
ZGW sent_gaze_sacc 0.7987897125567323 0.0 7 19005
ZKW sent_gaze_sacc 0.5756718528995757 0.0 7 19005
ZDM sent_gaze_sacc 0.6308345120226309 0.0 7 19005
