ZDN reading_speed 1.0005962707710305
ZDN omission_rate -2.747093074470467
ZDN fixation_number 2.574790185552312
ZPH reading_speed 1.3937955648117486
ZPH omission_rate -7.281230224667181
ZPH fixation_number 2.9906428267479717
ZJN reading_speed 0.8084983315015005
ZJN omission_rate -6.752459187697087
ZJN fixation_number 2.7458782262288253
ZAB reading_speed 1.3353505302661333
ZAB omission_rate -6.395846084902684
ZAB fixation_number 2.318741043121596
ZJM reading_speed 0.791191961608568
ZJM omission_rate -5.919831992342216
ZJM fixation_number 1.9622639339433707
ZDN reading_speed 0.9821125340250172
ZDN omission_rate -2.8576267412774596
ZDN fixation_number 2.5608457137852354
ZPH reading_speed 1.389566467200007
ZPH omission_rate -7.2258847290431
ZPH fixation_number 2.9633476151091416
ZJN reading_speed 0.802447223462282
ZJN omission_rate -6.761015310302115
ZJN fixation_number 2.7364064839309883
ZAB reading_speed 1.332267244518191
ZAB omission_rate -6.353512994749993
ZAB fixation_number 2.3111041407158845
ZJM reading_speed 0.7854945740412809
ZJM omission_rate -5.912693782343159
ZJM fixation_number 1.9246076819554905
ZDN reading_speed 0.972275876318073
ZDN omission_rate -2.3483904754994107
ZDN fixation_number 2.5020701502075666
ZPH reading_speed 1.4091067460793028
ZPH omission_rate -7.236745747432753
ZPH fixation_number 3.004177162243708
ZJN reading_speed 0.7896498402775604
ZJN omission_rate -6.685346345576932
ZJN fixation_number 2.7004004735339633
ZAB reading_speed 1.3071702968239007
ZAB omission_rate -6.3499427247692
ZAB fixation_number 2.253001401439818
ZJM reading_speed 0.7881800128348143
ZJM omission_rate -5.908507275741434
ZJM fixation_number 1.9281033472915647
ZDN reading_speed 0.9604259188498235
ZDN omission_rate -2.2536158599393024
ZDN fixation_number 2.474422675984799
ZPH reading_speed 1.4126477777099813
ZPH omission_rate -7.231873524239237
ZPH fixation_number 3.002866271053867
ZJN reading_speed 0.7877089189803193
ZJN omission_rate -6.679414748409033
ZJN fixation_number 2.7021549806061773
ZAB reading_speed 1.3042718103346997
ZAB omission_rate -6.3546430993250045
ZAB fixation_number 2.2411176212963664
ZJM reading_speed 0.7868180589594818
ZJM omission_rate -5.9140125440038425
ZJM fixation_number 1.9231400206673013
ZDN reading_speed 0.9751435335362546
ZDN omission_rate -2.9431275978581306
ZDN fixation_number 2.48275874102949
ZPH reading_speed 1.4117647003581393
ZPH omission_rate -7.213114829801068
ZPH fixation_number 3.033708371410755
ZJN reading_speed 0.8157350954426876
ZJN omission_rate -6.734693948299206
ZJN fixation_number 2.801496719716461
ZAB reading_speed 1.3965060527458313
ZAB omission_rate -6.407855239802155
ZAB fixation_number 2.5725798295966724
ZJM reading_speed 0.8168005953080675
ZJM omission_rate -5.818181806490201
ZJM fixation_number 2.000000214354083
ZDN fixation_number 2.5020701502075666
ZDN omission_rate -2.3483904754994107
ZDN fixation_number 2.5020701502075666
ZPH fixation_number 3.004177162243708
ZPH omission_rate -7.236745747432753
ZPH fixation_number 3.004177162243708
ZJN fixation_number 2.7004004735339633
ZJN omission_rate -6.685346345576932
ZJN fixation_number 2.7004004735339633
ZAB fixation_number 2.253001401439818
ZAB omission_rate -6.3499427247692
ZAB fixation_number 2.253001401439818
ZJM fixation_number 1.9281033472915647
ZJM omission_rate -5.908507275741434
ZJM fixation_number 1.9281033472915647
ZKB fixation_number 3.0014039271976993
ZKB omission_rate -5.036201308563584
ZKB fixation_number 3.0014039271976993
ZKH fixation_number 3.518905945710249e-06
ZKH omission_rate -1.1380611581834899e-06
ZKH fixation_number 3.518905945710249e-06
ZMG fixation_number 2.2992876058921077
ZMG omission_rate -5.7816160277581625
ZMG fixation_number 2.2992876058921077
ZGW fixation_number 2.819805847114805
ZGW omission_rate -6.280663280565094
ZGW fixation_number 2.819805847114805
ZKW fixation_number 2.4876137693749083
ZKW omission_rate -6.1944558288211855
ZKW fixation_number 2.4876137693749083
ZDM fixation_number 2.42360302110297
ZDM omission_rate -5.146888684888118
ZDM fixation_number 2.42360302110297
ZDN saccade_duration -8.024739932608326e-06
ZDN saccade_max_velocity 0.006508616488939651
ZPH saccade_duration -0.3714344120890678
ZPH saccade_max_velocity -0.0036588932325503265
ZJN saccade_duration -0.46621594232344
ZJN saccade_max_velocity 2.1827872842550277e-13
ZAB saccade_duration -7.178593649186382e-06
ZAB saccade_max_velocity 0.002336523729891269
ZJM saccade_duration -2.3045869940183648e-05
ZJM saccade_max_velocity 1.2369127944111825e-12
ZKB saccade_duration 4.726819306597463e-06
ZKB saccade_max_velocity 0.0069962311177187075
ZKH saccade_duration -0.3546843665526385
ZKH saccade_max_velocity 1.0368239600211381e-12
ZMG saccade_duration -1.878843370811012e-05
ZMG saccade_max_velocity -2.5465851649641993e-13
ZGW saccade_duration 0.0003742263022230574
ZGW saccade_max_velocity 0.004337371145134057
ZKW saccade_duration 0.03928845443148287
ZKW saccade_max_velocity 0.0028046950653560997
ZDM saccade_duration -9.8458545542357e-06
ZDM saccade_max_velocity -3.8198777474462985e-13
