YAC sent_gaze 0.5762380038387716 0.0007950984712939944 4 11324
YAG sent_gaze 0.5209742895805142 0.0 4 11324
YAK sent_gaze 0.3964817320703654 5.551115123125783e-17 4 11324
YDG sent_gaze 0.6847361299052772 0.0001894451962111088 4 11324
YDR sent_gaze 0.6603518267929634 0.0 4 11324
YFR sent_gaze 0.6627906976744186 0.0 4 11324
YFS sent_gaze 0.6021650879566982 0.0 4 11324
YHS sent_gaze 0.5764546684709067 0.0 4 11324
YIS sent_gaze 0.8349120433017592 0.0 4 11324
YLS sent_gaze 0.584175084175084 1.1102230246251565e-16 4 11324
YMD sent_gaze 0.5521244925575103 0.0001894451962110932 4 11324
YRK sent_gaze 0.4817320703653585 1.1102230246251565e-16 4 11324
YRP sent_gaze 0.43301759133964823 5.551115123125783e-17 4 11324
YSD sent_gaze 0.8389715832205684 1.1102230246251565e-16 4 11324
YSL sent_gaze 0.503382949932341 0.0 4 11324
YTL sent_gaze 0.9052774018944519 0.0 4 11324
