ZDN sent_gaze_sacc 0.5728429985855729 0.0 9 7681
ZPH sent_gaze_sacc 0.8173515981735161 1.1102230246251565e-16 9 7681
ZJN sent_gaze_sacc 0.6767751060820367 0.0007611668484907059 9 7681
ZAB sent_gaze_sacc 0.5940311173974542 0.00019801980198018928 9 7681
ZJM sent_gaze_sacc 0.5785007072135785 0.0 9 7681
ZKB sent_gaze_sacc 0.8741159830268741 0.0 9 7681
ZKH sent_gaze_sacc 0.5728429985855729 0.0 9 7681
ZMG sent_gaze_sacc 0.611032531824611 0.0 9 7681
ZGW sent_gaze_sacc 0.804841149773071 1.1102230246251565e-16 9 7681
ZKW sent_gaze_sacc 0.5387270155586986 0.00045963442176156165 9 7681
ZDM sent_gaze_sacc 0.5983026874115983 0.0 9 7681
ZDN electrode_features_alpha 0.5472263868065967 0.0 104 5592
ZPH electrode_features_alpha 0.569377990430622 0.0 104 5592
ZJN electrode_features_alpha 0.4257425742574258 5.551115123125783e-17 104 5592
ZAB electrode_features_alpha 0.319672131147541 0.0 104 5592
ZJM electrode_features_alpha 0.6614853195164074 1.1102230246251565e-16 104 5592
ZKB electrode_features_alpha 0.8962962962962964 1.1102230246251565e-16 104 5592
ZKH electrode_features_alpha 0.14485165794066315 2.7755575615628914e-17 104 5592
ZMG electrode_features_alpha 0.7174887892376682 1.1102230246251565e-16 104 5592
ZGW electrode_features_alpha 0.6561083743842364 0.0012930448027987102 104 5592
ZKW electrode_features_alpha 0.36242884250474383 0.0 104 5592
ZDM electrode_features_alpha 0.41100800000000004 0.0005199384578966984 104 5592
