ZDN sent_gaze 0.04117679825071065 6.160145824045823 0.5781814215948328 -0.4971088507542538
ZPH sent_gaze 0.5407610390485786 5.874366858505729 1.0835669633835447 -0.43516338954107936
ZJN sent_gaze 0.11479116222476705 3.1795340897401245 4.0067299245139445 0.11659290460992906
ZAB sent_gaze 0.5703790976260737 5.903241020997745 1.4616061682739923 -0.48420041836749533
ZJM sent_gaze 0.05386726922584217 6.293466852901559 0.5399349864167027 -0.7905748760931579
ZKB sent_gaze 0.1866256718894897 5.190123734392907 1.129834278866661 -0.48736572700197484
ZKH sent_gaze 0.1744264607324749 6.711624197899016 0.1847614820833144 -0.24857721141041453
ZMG sent_gaze 0.4932389220437659 5.837399153007461 1.290219128546337 -0.4547199022435302
ZGW sent_gaze 0.16479352446979134 4.772212653032118 1.3909805740694372 -2.457669135855881
ZKW sent_gaze -0.019530105089053222 5.187804179327559 0.9734261624861307 -1.0926312071818132
ZDM sent_gaze 0.27620714906706323 6.554744522385314 0.29550393594389446 -0.33472776441992663
