ZDN sent_gaze 0.5827439886845829 1.1102230246251565e-16 4 7681
ZPH sent_gaze 0.7625570776255709 1.1102230246251565e-16 4 7681
ZJN sent_gaze 0.71994342291372 1.1102230246251565e-16 4 7681
ZAB sent_gaze 0.5671852899575672 0.0 4 7681
ZJM sent_gaze 0.6987270155586986 1.1102230246251565e-16 4 7681
ZKB sent_gaze 0.8543140028288544 1.1102230246251565e-16 4 7681
ZKH sent_gaze 0.5502121640735502 0.0 4 7681
ZMG sent_gaze 0.5742574257425742 0.0 4 7681
ZGW sent_gaze 0.7549167927382756 2.220446049250313e-16 4 7681
ZKW sent_gaze 0.7666195190947667 0.0 4 7681
ZDM sent_gaze 0.6082036775106082 0.0 4 7681
